Measurement_ID,Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Distance To GCS (m),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
25,1.2,2.7,114,-66,6,1.0,-42.04368934,-0.5,742.5,-0.47,-0.47,-0.505,2939.5,0:51:28,96.6,5,115.0,350.0,133.6,33,4:58:06,18:12:36,2/18/2022,32.2345809,-110.9541062,12SWA 04323 66438,1.3,2.3,98.3,3,7,-95.1,16.2,0.0,-0.3,0.3,1.0,1.0,0.0,93.92,1.2,0.9,1.2,0
25,1.8,2.4,114,-66,0,1.0,-33.73726338,-0.5,742.4,-0.49,-0.49,-0.374,2939.5,0:51:29,97.3,5,115.0,350.0,133.7,33,4:58:06,18:12:37,2/18/2022,32.2345754,-110.9540924,12SWA 04325 66438,1.3,2.3,113.3,3,7,-95.5,17.0,0.0,-0.4,0.4,0.9,0.9,0.0,93.94,1.2,0.9,1.2,0
25,1.7,3.3,110,-70,-4,1.0,-31.26373169,-0.6,742.4,-0.54,-0.49,-0.34,2941.8,0:51:30,97.7,5,115.0,349.0,133.7,33,4:58:06,18:12:38,2/18/2022,32.2345736,-110.954086,12SWA 04325 66437,1.3,2.3,117.8,3,7,-96.1,18.4,0.1,-0.3,0.3,1.0,1.0,0.0,93.92,1.8,1.2,1.7,0
25,1.8,2.7,108,-72,-2,1.0,-44.06421749,-0.6,742.4,-0.58,-0.58,-0.542,2941.8,0:51:31,97.7,5,115.0,349.0,133.7,33,4:58:06,18:12:39,2/18/2022,32.2345736,-110.954086,12SWA 04325 66437,1.3,2.3,117.8,3,7,-96.2,18.9,0.1,-0.3,0.3,0.9,0.9,0.0,93.92,1.5,1.3,1.6,0
25,1.2,1.6,110,-70,2,1.0,-42.10006596,-0.6,742.3,-0.55,-0.55,-0.506,2944.1,0:51:32,98.8,5,115.0,348.0,133.5,31,4:58:06,18:12:40,2/18/2022,32.2345672,-110.9540619,12SWA 04328 66437,1.3,2.3,114.3,3,7,-96.7,20.7,0.1,-0.3,0.3,1.0,1.0,0.0,93.94,1.7,0.9,1.6,0
25,1.5,2.5,118,-62,8,1.0,-52.8084973,-0.5,742.4,-0.48,-0.52,-0.738,2944.1,0:51:33,99.2,5,115.0,347.0,133.4,33,4:58:06,18:12:41,2/18/2022,32.2345661,-110.9540487,12SWA 04329 66436,1.3,2.3,101.3,3,7,-96.9,21.7,0.0,-0.4,0.4,0.9,0.9,0.0,93.96,1.5,1.2,1.4,0
25,0.9,2.1,121,-59,3,1.0,-51.49934628,-0.6,742.4,-0.57,-0.5,-0.704,2946.1,0:51:34,99.7,5,115.0,347.0,133.4,32,4:58:06,18:12:42,2/18/2022,32.2345647,-110.9540425,12SWA 04329 66436,1.3,2.3,117.5,3,7,-97.2,22.5,0.1,-0.4,0.4,0.9,0.9,0.0,93.96,1.5,1.0,1.1,0
25,0.8,2.2,121,-59,0,1.0,-50.52754015,-0.6,742.4,-0.52,-0.58,-0.68,2946.1,0:51:35,100.3,5,115.0,347.0,133.5,32,4:58:06,18:12:43,2/18/2022,32.2345595,-110.9540315,12SWA 04330 66436,1.3,2.3,119.7,3,7,-97.6,23.4,0.1,-0.4,0.4,0.9,0.9,0.0,93.94,1.6,1.0,1.4,0
25,0.5,2.1,115,-65,-6,1.0,-38.47215899,-0.5,742.4,-0.47,-0.51,-0.445,2948.6,0:51:36,101.1,5,115.0,346.0,133.8,33,4:58:06,18:12:44,2/18/2022,32.2345549,-110.9540229,12SWA 04331 66435,1.2,2.0,129.5,3,8,-98.2,24.3,0.0,-0.4,0.4,0.9,0.9,0.0,93.97,1.2,1.0,1.1,0
25,1.6,1.7,108,-72,-7,1.0,-32.80756287,-0.5,742.5,-0.42,-0.46,-0.361,2948.6,0:51:37,101.5,5,115.0,346.0,133.8,32,4:58:06,18:12:45,2/18/2022,32.2345524,-110.9540125,12SWA 04332 66435,1.2,2.0,129.5,3,8,-98.5,25.2,0.0,-0.3,0.3,1.0,1.0,0.0,93.96,1.4,1.2,1.1,0
25,1.4,1.8,109,-71,1,1.0,-30.20551891,-0.4,742.5,-0.38,-0.39,-0.326,2950.6,0:51:38,102.1,5,115.0,345.0,133.8,32,4:58:06,18:12:46,2/18/2022,32.2345501,-110.9540054,12SWA 04333 66435,1.3,2.3,125.6,3,7,-98.8,26.2,-0.1,-0.3,0.3,0.9,0.9,0.0,93.96,1.5,0.9,1.2,0
25,0.8,0.6,90,-90,-19,1.0,-61.65318125,-0.4,742.5,-0.34,-0.32,-1.038,2950.6,0:51:39,102.4,6,62.0,345.0,133.7,31,4:58:06,18:12:47,2/18/2022,32.2345482,-110.953995,12SWA 04334 66435,1.3,2.3,104.6,3,7,-99.0,27.4,-0.1,0.0,0.0,1.0,1.0,0.0,93.96,1.2,0.9,1.4,0
25,0.4,1.2,69,-111,-21,1.0,-44.69140812,-0.4,742.5,-0.36,-0.36,-0.554,2952.9,0:51:40,102.8,6,62.0,344.0,133.2,32,4:58:06,18:12:48,2/18/2022,32.2345458,-110.9539803,12SWA 04335 66434,1.3,2.3,85.9,3,7,-99.0,28.0,-0.1,0.2,0.2,1.0,1.0,0.0,93.97,1.2,1.2,1.7,0
25,-0.1,1.1,63,-117,-6,1.0,-32.80756287,-0.3,742.7,-0.2,-0.24,-0.361,2952.9,0:51:41,102.6,6,62.0,343.0,132.6,32,4:58:06,18:12:49,2/18/2022,32.2345478,-110.9539724,12SWA 04336 66434,1.3,2.3,78.3,3,7,-98.4,29.3,-0.2,0.4,0.4,0.9,0.9,0.0,93.97,1.5,1.2,1.6,0
25,-0.7,1.2,61,-119,-2,1.0,-24.73619918,-0.3,742.7,-0.23,-0.19,-0.258,2952.9,0:51:42,102.3,6,62.0,343.0,131.8,32,4:58:06,18:12:50,2/18/2022,32.2345523,-110.9539631,12SWA 04337 66435,1.3,2.3,61.4,3,7,-97.9,30.2,-0.2,0.5,0.5,0.9,0.9,0.0,93.99,1.2,0.9,1.4,0
25,0.3,0.5,59,-121,-2,1.0,-16.793064,-0.3,742.7,-0.26,-0.23,-0.169,2955.3,0:51:43,102.1,6,62.0,342.0,131.1,32,4:58:06,18:12:51,2/18/2022,32.2345585,-110.9539485,12SWA 04338 66436,1.3,2.3,63.6,3,7,-97.4,31.1,-0.2,0.5,0.5,0.9,0.9,0.0,93.99,1.4,1.1,1.5,0
25,0.3,0.2,56,-124,-3,1.0,-20.1062348,-0.3,742.7,-0.24,-0.24,-0.205,2955.3,0:51:44,101.8,6,62.0,342.0,125.6,31,4:58:06,18:12:52,2/18/2022,32.2345691,-110.9539388,12SWA 04339 66437,1.4,2.1,66.6,3,7,-96.8,32.0,-0.2,0.6,0.6,0.8,0.8,0.0,93.99,1.5,1.1,1.4,0
25,0.8,0.3,60,-120,4,1.0,-28.96766065,-0.3,742.7,-0.25,-0.25,-0.31,2957.5,0:51:45,101.4,6,62.0,341.0,124.6,31,4:58:06,18:12:53,2/18/2022,32.2345765,-110.9539326,12SWA 04340 66438,1.4,2.1,64.1,3,7,-96.0,32.8,-0.2,0.6,0.6,0.8,0.8,0.0,93.99,1.5,1.2,1.6,0
25,-0.6,0.5,68,-112,8,1.0,-36.40877457,-0.2,742.7,-0.2,-0.22,-0.413,2959.7,0:51:46,100.7,6,62.0,340.0,123.2,31,4:58:06,18:12:54,2/18/2022,32.2345872,-110.9539233,12SWA 04341 66439,1.2,2.0,64.1,3,8,-95.2,33.6,-0.2,0.5,0.5,0.9,0.9,0.0,94.01,1.4,1.2,1.7,0
25,0.2,0.2,75,-105,7,1.0,-45.30530322,-0.2,742.8,-0.12,-0.18,-0.566,2959.7,0:51:47,100.5,6,62.0,340.0,122.8,32,4:58:06,18:12:55,2/18/2022,32.2345926,-110.953916,12SWA 04341 66439,1.2,2.0,64.1,3,8,-95.2,33.6,-0.2,0.5,0.5,0.9,0.9,0.0,94.01,1.4,1.2,1.7,0
25,0.5,0.3,74,-106,-1,1.0,-25.906508,-0.2,742.8,-0.11,-0.1,-0.272,2959.7,0:51:48,100.4,6,62.0,340.0,122.4,31,4:58:06,18:12:56,2/18/2022,32.2345918,-110.9539026,12SWA 04343 66439,1.3,2.3,72.1,3,7,-94.1,35.3,-0.3,0.4,0.4,1.0,1.0,-0.1,94.03,1.5,1.2,1.4,0
25,2.1,0.4,68,-112,-6,1.0,-10.52078431,-0.2,742.8,-0.11,-0.11,-0.104,2961.8,0:51:49,100.4,6,62.0,339.0,121.5,31,4:58:06,18:12:57,2/18/2022,32.2345901,-110.9538921,12SWA 04344 66439,1.3,2.3,70.3,3,7,-93.7,36.3,-0.3,0.5,0.5,0.9,0.9,-0.1,94.03,1.5,1.1,1.5,0
25,0.5,0.8,45,-135,-23,1.0,-57.58769338,-0.2,742.8,-0.15,-0.11,-0.882,2961.8,0:51:50,100.2,7,5.0,338.0,120.5,32,4:58:06,18:12:58,2/18/2022,32.2345931,-110.9538813,12SWA 04345 66439,1.3,2.3,54.1,3,7,-93.3,37.1,-0.4,0.7,0.7,0.7,0.7,-0.1,94.05,1.5,1.2,1.4,0
25,1.4,0.8,28,-152,-17,1.0,-45.55723581,-0.3,742.7,-0.24,-0.17,-0.571,2964.1,0:51:51,99.7,7,5.0,338.0,119.7,31,4:58:06,18:12:59,2/18/2022,32.2345969,-110.9538772,12SWA 04345 66440,1.3,2.3,54.1,3,7,-92.3,38.0,-0.2,1.0,1.0,0.3,0.3,0.0,94.05,1.6,1.5,1.3,0
25,0.8,0.6,17,-163,-11,1.0,-28.49563862,-0.3,742.6,-0.28,-0.28,-0.304,2964.1,0:51:52,99.3,7,5.0,337.0,119.2,31,4:58:06,18:13:00,2/18/2022,32.2346077,-110.9538719,12SWA 04345 66441,1.3,2.3,54.1,3,7,-91.8,38.1,-0.2,1.0,1.0,0.2,0.2,0.0,94.06,1.5,1.1,1.5,0
25,0.3,0.4,8,-172,-9,1.0,-27.53882335,-0.4,742.6,-0.34,-0.32,-0.292,2966.3,0:51:53,98.3,7,5.0,337.0,117.9,32,4:58:06,18:13:01,2/18/2022,32.2346125,-110.9538715,12SWA 04345 66442,1.3,2.8,33.8,3,6,-90.6,38.4,-0.1,1.0,1.0,0.1,0.1,0.0,94.06,1.1,1.1,1.7,0
25,1.2,0.7,2,-178,-6,1.0,-11.80097101,-0.3,742.6,-0.28,-0.31,-0.117,2966.3,0:51:54,97.4,7,5.0,337.0,116.8,32,4:58:06,18:13:02,2/18/2022,32.2346306,-110.9538672,12SWA 04346 66444,1.3,2.2,24.0,3,7,-89.5,38.7,-0.2,1.0,1.0,0.1,0.1,0.0,94.06,1.3,1.3,1.6,0
25,1.3,0.2,355,175,353,1.0,8.53076561,-0.3,742.7,-0.25,-0.27,0.084,2968.6,0:51:55,96.3,7,5.0,336.0,115.6,31,4:58:06,18:13:03,2/18/2022,32.2346379,-110.9538672,12SWA 04346 66444,1.3,2.2,24.0,3,7,-88.9,38.7,-0.2,1.0,1.0,0.0,0.0,0.0,94.06,1.2,1.3,1.5,0
25,0.7,0.1,358,178,3,1.0,-18.2813412,-0.3,742.6,-0.26,-0.26,-0.185,2968.6,0:51:56,95.0,7,5.0,336.0,114.3,31,4:58:06,18:13:04,2/18/2022,32.2346573,-110.9538691,12SWA 04346 66447,1.3,2.2,356.2,3,7,-86.9,38.5,-0.2,1.0,1.0,0.0,0.0,0.0,94.08,1.4,1.0,1.4,0
25,0.9,0.2,1,-179,-357,1.0,-27.8596507,-0.4,742.5,-0.37,-0.37,-0.296,2971.1,0:51:57,94.0,7,5.0,336.0,113.2,31,4:58:06,18:13:05,2/18/2022,32.2346632,-110.9538692,12SWA 04346 66447,1.3,2.2,356.2,3,7,-85.8,38.6,-0.1,1.0,1.0,0.1,0.1,0.0,94.06,1.3,1.1,1.2,0
25,0.6,0.4,0,-180,-1,1.0,-23.71519797,-0.4,742.5,-0.39,-0.37,-0.246,2971.1,0:51:58,93.2,7,5.0,335.0,112.2,32,4:58:06,18:13:06,2/18/2022,32.2346743,-110.9538656,12SWA 04346 66448,1.2,2.0,359.9,3,8,-84.8,38.8,-0.1,1.0,1.0,0.1,0.1,0.0,94.08,1.2,1.1,1.2,0
25,1.1,0.6,355,175,355,1.0,-31.71014187,-0.5,742.5,-0.45,-0.45,-0.346,2971.1,0:51:59,92.3,7,5.0,335.0,111.3,32,4:58:06,18:13:08,2/18/2022,32.2346791,-110.9538661,12SWA 04346 66449,1.3,2.2,359.9,3,7,-83.8,38.8,0.0,1.0,1.0,0.0,0.0,0.0,94.08,1.5,0.9,1.7,0
25,0.7,0.6,355,175,0,1.0,-34.85445557,-0.4,742.5,-0.39,-0.43,-0.39,2973.6,0:52:00,91.4,7,5.0,335.0,110.4,32,4:58:06,18:13:09,2/18/2022,32.2346899,-110.9538669,12SWA 04346 66450,1.2,2.0,359.4,3,8,-82.9,38.7,-0.1,1.0,1.0,0.0,0.0,0.0,94.06,1.3,1.0,1.6,0
25,0.8,0.6,357,177,2,1.0,-36.40877457,-0.4,742.5,-0.37,-0.39,-0.413,2973.6,0:52:01,90.5,7,5.0,335.0,109.4,31,4:58:06,18:13:10,2/18/2022,32.2346957,-110.953867,12SWA 04346 66451,1.2,2.0,359.4,3,8,-81.8,38.7,-0.1,1.0,1.0,0.1,0.1,0.0,94.06,1.4,1.0,1.4,0
25,0.9,0.3,359,179,2,1.0,-42.71363913,-0.5,742.5,-0.46,-0.41,-0.517,2975.6,0:52:02,89.4,7,5.0,334.0,108.3,32,4:58:06,18:13:11,2/18/2022,32.2347094,-110.9538683,12SWA 04346 66452,1.3,2.2,354.0,3,7,-80.7,38.7,0.0,1.0,1.0,0.1,0.1,0.0,94.05,1.6,1.0,1.3,0
25,0.7,0.8,3,-177,-356,1.0,-54.73698827,-0.6,742.4,-0.54,-0.54,-0.792,2975.6,0:52:03,88.5,7,5.0,334.0,107.3,31,4:58:06,18:13:12,2/18/2022,32.2347193,-110.953869,12SWA 04346 66453,1.3,2.3,4.3,3,7,-79.7,38.6,0.1,1.0,1.0,0.1,0.1,0.0,94.05,1.5,1.4,1.5,0
25,0.5,0.5,8,-172,5,1.0,-57.55827435,-0.7,742.3,-0.61,-0.59,-0.881,2977.7,0:52:04,87.5,7,5.0,334.0,106.3,32,4:58:06,18:13:13,2/18/2022,32.2347251,-110.9538698,12SWA 04346 66454,1.2,2.0,2.3,3,8,-79.1,38.6,0.1,1.0,1.0,0.1,0.1,0.0,94.03,1.6,0.9,1.5,0
25,0.7,0.4,14,-166,6,1.0,-59.82130971,-0.6,742.4,-0.56,-0.54,-0.963,2977.7,0:52:05,86.5,7,5.0,334.0,105.2,32,4:58:06,18:13:14,2/18/2022,32.2347408,-110.9538697,12SWA 04346 66456,1.2,2.0,4.7,3,8,-77.5,38.6,0.1,1.0,1.0,0.2,0.2,0.0,94.01,1.4,1.2,1.5,0
25,0.8,1.3,16,-164,2,1.0,-58.5045539,-0.6,742.3,-0.61,-0.61,-0.914,2979.9,0:52:06,86.1,7,5.0,333.0,104.7,33,4:58:06,18:13:15,2/18/2022,32.2347408,-110.9538697,12SWA 04346 66456,1.2,2.0,4.7,3,8,-76.6,38.8,0.2,0.9,0.9,0.2,0.2,0.0,93.97,1.8,1.3,1.6,0
25,0.2,0.9,9,-171,-7,1.0,-48.9909131,-0.6,742.3,-0.56,-0.59,-0.644,2979.9,0:52:07,85.1,7,5.0,333.0,103.3,32,4:58:06,18:13:16,2/18/2022,32.2347535,-110.9538631,12SWA 04346 66457,1.2,2.0,11.3,3,8,-75.7,39.0,0.1,1.0,1.0,0.2,0.2,0.0,93.96,1.2,1.1,1.3,0
25,0.9,0.9,3,-177,-6,1.0,-42.71363913,-0.6,742.4,-0.54,-0.55,-0.517,2982.2,0:52:08,84.3,7,5.0,332.0,102.4,31,4:58:06,18:13:17,2/18/2022,32.2347592,-110.9538613,12SWA 04346 66458,1.2,2.0,11.3,3,8,-75.2,39.1,0.1,1.0,1.0,0.1,0.1,0.0,93.96,1.6,1.6,1.7,0
25,0.9,0.8,2,-178,-1,1.0,-42.26859605,-0.6,742.4,-0.53,-0.53,-0.509,2982.2,0:52:09,83.4,7,5.0,332.0,101.4,31,4:58:06,18:13:18,2/18/2022,32.2347726,-110.9538589,12SWA 04347 66459,1.3,2.3,359.1,3,7,-73.7,39.3,0.1,1.0,1.0,0.0,0.0,0.0,93.94,1.8,1.2,2.0,0
25,0.6,0.5,3,-177,1,1.0,-37.83955027,-0.5,742.4,-0.46,-0.52,-0.435,2984.3,0:52:10,82.5,7,5.0,332.0,100.3,32,4:58:06,18:13:19,2/18/2022,32.2347779,-110.9538572,12SWA 04347 66460,1.3,2.3,6.5,3,7,-72.6,39.4,0.0,1.0,1.0,0.1,0.1,0.0,93.94,1.1,1.0,1.4,0
25,1.4,0.6,355,175,352,1.0,-10.42184994,-0.4,742.5,-0.32,-0.37,-0.103,2984.3,0:52:11,81.9,7,5.0,331.0,99.5,32,4:58:06,18:13:20,2/18/2022,32.2347872,-110.9538548,12SWA 04347 66461,1.3,2.3,3.0,3,7,-71.8,39.6,-0.1,1.0,1.0,0.0,0.0,0.0,93.92,1.5,0.9,1.3,0
25,1.0,0.9,351,171,-4,1.0,-2.045408489,-0.2,742.7,-0.21,-0.28,-0.02,2986.5,0:52:12,80.8,7,5.0,331.0,98.2,31,4:58:06,18:13:21,2/18/2022,32.2347921,-110.953854,12SWA 04347 66462,1.3,2.3,358.3,3,7,-70.9,39.6,-0.2,1.0,1.0,-0.1,0.1,0.0,93.9,1.5,1.0,1.5,0
25,0.4,0.5,351,171,0,1.0,4.390881269,-0.2,742.7,-0.18,-0.19,0.043,2986.5,0:52:13,80.0,7,5.0,330.0,97.4,32,4:58:06,18:13:22,2/18/2022,32.2348027,-110.9538524,12SWA 04347 66463,1.3,2.3,352.6,3,7,-69.6,39.7,-0.3,1.0,1.0,-0.1,0.1,0.0,93.92,1.2,0.9,1.7,0
25,0.3,0.9,352,172,1,1.0,4.390881269,-0.2,742.8,-0.14,-0.19,0.043,2986.5,0:52:14,79.2,7,5.0,330.0,96.4,32,4:58:06,18:13:23,2/18/2022,32.2348084,-110.9538534,12SWA 04347 66463,1.3,2.3,353.9,3,7,-68.6,39.7,-0.3,1.0,1.0,0.0,0.0,0.0,93.92,1.8,1.1,1.5,0
25,0.3,0.3,352,172,0,1.0,2.045408489,-0.3,742.7,-0.19,-0.17,0.02,2988.8,0:52:15,78.4,7,5.0,330.0,95.4,31,4:58:06,18:13:24,2/18/2022,32.2348217,-110.9538523,12SWA 04347 66465,1.3,2.3,353.1,3,7,-67.6,39.7,-0.2,1.0,1.0,0.0,0.0,0.0,93.92,1.3,1.3,1.2,0
25,0.0,0.6,352,172,0,1.0,-5.102165252,-0.3,742.7,-0.19,-0.19,-0.05,2988.8,0:52:16,77.6,7,5.0,329.0,94.6,32,4:58:06,18:13:25,2/18/2022,32.2348263,-110.9538535,12SWA 04347 66465,1.3,2.3,348.5,3,7,-66.8,39.8,-0.2,1.0,1.0,0.0,0.0,0.0,93.92,1.8,1.2,1.3,0
25,0.6,0.5,352,172,0,1.0,-6.72170912,-0.3,742.7,-0.23,-0.23,-0.066,2991.1,0:52:17,76.9,7,5.0,329.0,93.7,31,4:58:06,18:13:26,2/18/2022,32.2348363,-110.953852,12SWA 04347 66466,1.3,2.3,352.4,3,7,-65.9,39.8,-0.2,1.1,1.1,0.0,0.0,0.0,93.9,1.6,1.1,2.0,0
25,0.8,0.6,351,171,-1,1.0,-14.32476363,-0.3,742.7,-0.24,-0.24,-0.143,2991.1,0:52:18,76.0,7,5.0,328.0,65.1,31,4:58:06,18:13:27,2/18/2022,32.2348445,-110.9538526,12SWA 04347 66467,1.3,2.3,350.9,3,7,-64.8,39.8,-0.2,1.0,1.0,0.0,0.0,0.0,93.9,2.0,1.1,1.7,0
25,0.6,1.1,351,171,0,1.0,-6.115503566,-0.2,742.7,-0.19,-0.18,-0.06,2993.2,0:52:19,75.1,7,5.0,328.0,64.1,32,4:58:06,18:13:28,2/18/2022,32.2348581,-110.9538523,12SWA 04347 66469,1.3,2.3,358.6,3,7,-63.7,39.9,-0.3,1.0,1.0,0.0,0.0,-0.1,93.9,1.8,1.1,2.3,0
25,0.5,0.8,350,170,-1,1.0,-10.22379308,-0.3,742.7,-0.24,-0.24,-0.101,2993.2,0:52:20,74.3,7,5.0,328.0,63.1,32,4:58:06,18:13:29,2/18/2022,32.2348636,-110.9538502,12SWA 04347 66469,1.3,2.3,4.1,3,7,-62.7,40.0,-0.2,1.0,1.0,0.0,0.0,0.0,93.88,1.5,1.0,1.4,0
25,0.4,1.0,355,175,5,1.0,-32.22557407,-0.3,742.7,-0.25,-0.22,-0.353,2995.4,0:52:21,73.2,7,5.0,327.0,62.2,31,4:58:06,18:13:30,2/18/2022,32.2348752,-110.9538536,12SWA 04347 66471,1.3,2.8,329.4,3,6,-61.6,39.7,-0.2,1.0,1.0,0.0,0.0,0.0,93.9,1.2,1.0,1.4,0
25,0.5,0.6,2,-178,-353,1.0,-38.53481766,-0.3,742.6,-0.26,-0.26,-0.446,2995.4,0:52:22,72.6,7,5.0,327.0,61.4,32,4:58:06,18:13:31,2/18/2022,32.2348859,-110.9538538,12SWA 04347 66472,1.3,2.8,352.4,3,6,-60.8,39.8,-0.2,1.0,1.0,0.1,0.1,0.0,93.88,1.3,0.8,1.2,0
25,0.7,0.6,6,-174,4,1.0,-35.26576766,-0.4,742.6,-0.35,-0.29,-0.396,2995.4,0:52:23,71.9,7,5.0,326.0,60.6,32,4:58:06,18:13:32,2/18/2022,32.2348903,-110.9538538,12SWA 04347 66472,1.3,2.3,0.4,3,7,-60.0,39.9,-0.1,1.0,1.0,0.1,0.1,0.0,93.9,1.3,0.8,1.1,0
25,0.5,1.0,6,-174,0,1.0,-46.63941431,-0.5,742.5,-0.45,-0.45,-0.593,2997.4,0:52:24,71.3,7,5.0,326.0,59.9,32,4:58:06,18:13:33,2/18/2022,32.2349005,-110.9538537,12SWA 04347 66474,1.3,2.3,6.6,3,7,-59.2,39.9,0.0,1.0,1.0,0.0,0.0,0.0,93.9,1.3,1.1,1.5,0
25,0.9,0.9,7,-173,1,1.0,-47.11745209,-0.5,742.4,-0.49,-0.48,-0.603,2997.4,0:52:25,70.7,8,1.0,326.0,59.0,32,4:58:06,18:13:34,2/18/2022,32.2349059,-110.9538522,12SWA 04347 66474,1.3,2.3,10.2,3,7,-58.3,40.1,0.0,1.0,1.0,0.1,0.1,0.0,93.88,1.5,1.0,1.8,0
25,0.3,0.7,352,172,345,1.0,-22.06552461,-0.5,742.4,-0.5,-0.48,-0.227,2999.7,0:52:26,70.1,8,1.0,325.0,58.0,31,4:58:06,18:13:35,2/18/2022,32.2349185,-110.9538495,12SWA 04348 66476,1.3,2.3,359.4,3,7,-57.3,40.4,0.0,1.0,1.0,0.0,0.0,0.1,93.9,1.4,0.9,1.5,0
25,0.3,0.9,354,174,2,1.0,-33.38202867,-0.5,742.4,-0.47,-0.49,-0.369,2999.7,0:52:27,69.2,8,1.0,325.0,57.2,31,4:58:06,18:13:36,2/18/2022,32.2349247,-110.9538513,12SWA 04347 66476,1.3,2.3,357.1,3,7,-56.4,40.3,0.0,1.0,1.0,-0.1,0.1,0.1,93.88,1.4,1.1,1.3,0
25,0.3,0.4,359,179,5,1.0,-47.07003065,-0.5,742.5,-0.44,-0.44,-0.602,2999.7,0:52:28,68.3,8,1.0,324.0,56.4,32,4:58:06,18:13:37,2/18/2022,32.2349377,-110.9538585,12SWA 04347 66478,1.3,2.8,352.8,3,6,-55.4,40.1,0.0,1.0,1.0,0.0,0.0,0.0,93.87,1.5,0.7,1.4,0
25,-0.2,0.6,10,-170,-349,1.0,-51.85342187,-0.5,742.5,-0.44,-0.42,-0.713,3002.1,0:52:29,67.5,8,1.0,324.0,55.6,32,4:58:06,18:13:38,2/18/2022,32.2349432,-110.953859,12SWA 04347 66478,1.3,2.8,353.3,3,6,-54.5,39.9,0.0,1.0,1.0,0.1,0.1,0.0,93.88,1.1,1.1,1.4,0
25,0.2,0.8,16,-164,6,1.0,-56.65311028,-0.5,742.5,-0.47,-0.48,-0.851,3004.2,0:52:30,66.2,8,1.0,323.0,54.2,32,4:58:06,18:13:39,2/18/2022,32.2349555,-110.9538585,12SWA 04347 66480,1.3,2.8,9.8,3,6,-53.4,39.8,0.0,1.0,1.0,0.2,0.2,0.0,93.88,1.9,1.4,1.7,0
25,0.1,1.1,13,-167,-3,1.0,-52.00902197,-0.5,742.5,-0.39,-0.44,-0.717,3004.2,0:52:31,65.9,8,1.0,323.0,53.7,31,4:58:06,18:13:40,2/18/2022,32.2349616,-110.9538559,12SWA 04347 66480,1.3,2.8,14.8,3,6,-52.4,40.0,0.0,1.0,1.0,0.2,0.2,0.0,93.88,2.5,1.1,1.7,0
25,-0.1,0.8,3,-177,-10,1.0,-33.23911586,-0.4,742.5,-0.39,-0.39,-0.367,3004.2,0:52:32,65.2,8,1.0,322.0,52.7,31,4:58:06,18:13:41,2/18/2022,32.2349722,-110.9538513,12SWA 04347 66482,1.3,2.8,6.4,3,6,-51.4,40.3,-0.1,1.0,1.0,0.1,0.1,0.0,93.87,1.4,0.9,1.6,0
25,0.1,1.3,0,-180,-3,1.0,-24.14260417,-0.4,742.6,-0.31,-0.31,-0.251,3006.2,0:52:33,64.5,8,1.0,321.0,51.8,31,4:58:06,18:13:42,2/18/2022,32.2349788,-110.95385,12SWA 04347 66482,1.3,2.8,6.4,3,6,-50.4,40.3,-0.1,1.0,1.0,0.0,0.0,0.0,93.9,1.3,1.4,1.3,0
25,-0.5,1.0,358,178,358,1.0,-15.18583726,-0.2,742.7,-0.2,-0.23,-0.152,3006.2,0:52:34,63.4,8,1.0,321.0,50.5,32,4:58:06,18:13:43,2/18/2022,32.2349885,-110.9538473,12SWA 04348 66483,1.3,2.8,6.3,3,6,-49.0,40.4,-0.3,1.0,1.0,0.0,0.0,0.0,93.87,1.4,1.2,1.7,0
25,-0.4,0.5,356,176,-2,1.0,-11.40827735,-0.2,742.7,-0.22,-0.22,-0.113,3008.6,0:52:35,63.1,8,1.0,320.0,50.0,32,4:58:06,18:13:44,2/18/2022,32.2349943,-110.9538474,12SWA 04348 66484,1.3,2.8,354.0,3,6,-48.5,40.4,-0.3,1.0,1.0,0.0,0.0,0.0,93.87,1.9,1.4,1.6,0
25,0.0,0.4,353,173,-3,1.0,-12.77773001,-0.3,742.6,-0.32,-0.3,-0.127,3008.6,0:52:36,62.5,8,1.0,320.0,49.3,32,4:58:06,18:13:45,2/18/2022,32.2350034,-110.9538465,12SWA 04348 66485,1.3,2.8,4.3,3,6,-47.6,40.5,-0.2,1.0,1.0,0.0,0.0,0.0,93.88,1.5,1.1,1.9,0
25,0.0,0.5,349,169,-4,1.0,-13.84349136,-0.4,742.6,-0.31,-0.31,-0.138,3008.6,0:52:37,61.7,8,1.0,319.0,48.4,32,4:58:06,18:13:46,2/18/2022,32.2350093,-110.9538463,12SWA 04348 66486,1.3,2.8,3.8,3,6,-46.6,40.5,-0.1,1.0,1.0,-0.1,0.1,0.0,93.87,1.6,1.1,1.5,0
