Measurement_ID,Roll (deg),Pitch (deg),Heading (deg),Yaw (deg),Yaw Rate (deg/s),Velocity (m/s),Steering Angle (deg),Relative Altitude (m),Altitude AMSL (m),Altitude Tuning,Altitude Tuning Setpoint,X-Track Error (m),Travelled Distance (m),Run Time,Distance To Home (m),Mission Index,Heading To Next WP (deg),Heading To Home (deg),Throttle (%),Hobbs,Clock Time,Clock Date,GPS Latitude,GPS Longitude,GPS MGRS,GPS HDOP,GPS VDOP,GPS Course,Satellite Locks,Satellite Count,Longitudinal Position (m),Lateral Position (m),Vertical Position (m),Longitudinal Velocity (m/s),Absolute Longitudinal Velocity (m/s),Lateral Velocity (m/s),Absolute Lateral Velocity (m/s),Vertical Velocity (m/s),Temperature (F),Longitudinal Vibration,Lateral Vibration,Vertical Vibration,Data Type
22,-1.2,0.0,240,60,-2,0.0,-57.14136352,-0.1,0.1,-739.54,0.26,-0.867,124.5,0:02:17,46.1,2,89.0,327.0,0,2:42:58,12:35:02,4/5/2022,32.2311328,-110.9455983,12SWA 05125 66056,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.55,0.0,0.1,0.1,1
22,-1.0,-0.2,238,58,-2,0.0,-57.14136352,-0.1,0.2,-739.28,0.26,-0.867,124.5,0:02:18,46.1,2,89.0,327.0,0,2:42:58,12:35:03,4/5/2022,32.2311328,-110.9455983,12SWA 05125 66056,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.55,0.0,0.0,0.0,1
22,-1.0,-0.2,238,58,0,0.0,-57.14136352,-0.1,0.2,-738.41,0.26,-0.867,124.5,0:02:19,46.1,2,89.0,327.0,0,2:42:58,12:35:04,4/5/2022,32.2311328,-110.9455983,12SWA 05125 66056,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.55,0.0,0.0,0.0,1
22,-0.5,-0.7,233,53,-5,0.0,-57.14136352,0.0,0.2,-739.15,0.26,-0.867,124.5,0:02:20,46.1,2,89.0,327.0,0,2:42:58,12:35:05,4/5/2022,32.2311328,-110.9455983,12SWA 05125 66056,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.55,0.0,0.0,0.0,1
22,-0.4,-0.9,232,52,-1,0.0,-57.14136352,0.1,0.4,-739.57,0.26,-0.867,124.5,0:02:21,46.1,2,89.0,327.0,0,2:42:58,12:35:06,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.47,0.0,0.0,0.0,1
22,-0.3,-1.0,231,51,-1,0.0,-57.14136352,0.1,0.4,-739.57,0.26,-0.867,124.5,0:02:22,46.1,2,89.0,327.0,0,2:42:58,12:35:07,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.47,0.0,0.0,0.0,1
22,-0.2,-1.1,230,50,-1,0.0,-57.14136352,0.0,0.3,-739.34,0.26,-0.867,124.5,0:02:23,46.1,2,89.0,327.0,0,2:42:58,12:35:08,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.47,0.0,0.0,0.0,1
22,-0.2,-1.1,230,50,0,0.0,-57.14136352,0.0,0.3,-739.34,0.26,-0.867,124.5,0:02:24,46.1,2,89.0,327.0,0,2:42:58,12:35:09,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.47,0.0,0.0,0.0,1
22,-0.1,-1.2,228,48,-2,0.0,-57.14136352,0.0,0.3,-739.68,0.26,-0.867,124.5,0:02:25,46.1,2,89.0,327.0,0,2:42:58,12:35:10,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.47,0.0,0.0,0.0,1
22,-0.1,-1.2,228,48,0,0.0,-57.14136352,0.0,0.3,-739.68,0.26,-0.867,124.5,0:02:26,46.1,2,89.0,327.0,0,2:42:58,12:35:11,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.51,0.0,0.0,0.0,1
22,-0.1,-1.2,228,48,0,0.0,-57.14136352,0.0,0.3,-739.68,0.26,-0.867,124.5,0:02:27,46.1,2,89.0,327.0,0,2:42:58,12:35:12,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.51,0.0,0.0,0.0,1
22,-0.1,-1.2,228,48,0,0.0,-57.14136352,0.0,0.3,-739.68,0.26,-0.867,124.5,0:02:28,46.1,2,89.0,327.0,0,2:42:58,12:35:13,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.56,0.0,0.0,0.0,1
22,-0.1,-1.2,228,48,0,0.0,-57.14136352,0.0,0.3,-739.68,0.26,-0.867,124.5,0:02:29,46.1,2,89.0,327.0,0,2:42:58,12:35:14,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.56,0.0,0.0,0.0,1
22,-0.1,-1.2,228,48,0,0.0,-57.14136352,0.3,0.6,-739.68,0.26,-0.867,124.5,0:02:30,46.1,2,89.0,327.0,0,2:42:58,12:35:15,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.56,0.0,0.0,0.0,1
22,-0.1,-1.3,225,45,-3,0.0,-57.14136352,0.3,0.6,-738.89,0.26,-0.867,124.5,0:02:31,46.1,2,89.0,327.0,0,2:42:58,12:35:16,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.62,0.0,0.0,0.0,1
22,-0.1,-1.2,225,45,0,0.0,-57.14136352,0.3,0.6,-738.46,0.26,-0.867,124.5,0:02:32,46.1,2,89.0,327.0,0,2:42:58,12:35:17,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.62,0.0,0.0,0.0,1
22,-0.1,-1.2,224,44,-1,0.0,-57.14136352,0.3,0.6,-739.91,0.26,-0.867,124.5,0:02:33,46.1,2,89.0,327.0,0,2:42:58,12:35:18,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.73,0.0,0.0,0.0,1
22,-0.1,-1.3,224,44,0,0.0,-57.14136352,0.3,0.6,-739.67,0.26,-0.867,124.5,0:02:34,46.1,2,89.0,327.0,0,2:42:58,12:35:19,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.73,0.0,0.0,0.0,1
22,-0.1,-1.3,224,44,0,0.0,-57.14136352,0.3,0.6,-739.01,0.26,-0.867,124.5,0:02:35,46.1,2,89.0,327.0,0,2:42:58,12:35:20,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.73,0.0,0.0,0.0,1
22,-0.1,-1.3,224,44,0,0.0,-57.14136352,0.3,0.6,-739.01,0.26,-0.867,124.5,0:02:36,46.1,2,89.0,327.0,0,2:42:58,12:35:21,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.8,0.0,0.0,0.0,1
22,-0.1,-1.3,224,44,0,0.0,-57.14136352,0.3,0.6,-739.01,0.26,-0.867,124.5,0:02:37,46.1,2,89.0,327.0,0,2:42:58,12:35:22,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.8,0.0,0.0,0.0,1
22,-0.1,-1.2,223,43,-1,0.0,-57.14136352,0.3,0.6,-739.58,0.26,-0.867,124.5,0:02:38,46.1,2,89.0,327.0,0,2:42:58,12:35:23,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.8,0.0,0.0,0.0,1
22,-0.1,-1.2,223,43,0,0.0,-57.14136352,0.0,0.2,-739.24,0.26,-0.867,124.5,0:02:39,46.1,2,89.0,327.0,0,2:42:58,12:35:24,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.8,0.0,0.0,0.0,1
22,-0.2,-1.1,223,43,0,0.0,-57.14136352,0.0,0.2,-739.47,0.26,-0.867,124.5,0:02:41,46.1,2,89.0,327.0,0,2:42:58,12:35:25,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.8,0.0,0.0,0.0,1
22,-0.2,-1.1,223,43,0,0.0,-57.14136352,0.0,0.2,-739.14,0.26,-0.867,124.5,0:02:42,46.1,2,89.0,327.0,0,2:42:58,12:35:26,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.96,0.0,0.0,0.0,1
22,-0.2,-1.1,223,43,0,0.0,-57.14136352,0.0,0.2,-739.62,0.26,-0.867,124.5,0:02:43,46.1,2,89.0,327.0,0,2:42:58,12:35:27,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,107.96,0.0,0.0,0.0,1
22,-0.3,-1.1,223,43,0,0.0,-57.14136352,0.3,0.5,-739.62,0.26,-0.867,124.5,0:02:44,46.1,2,89.0,327.0,0,2:42:58,12:35:28,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.05,0.0,0.0,0.0,1
22,-0.3,-1.0,223,43,0,0.0,-57.14136352,0.3,0.5,-739.29,0.26,-0.867,124.5,0:02:45,46.1,2,89.0,327.0,0,2:42:58,12:35:29,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.05,0.0,0.0,0.0,1
22,-0.3,-1.0,223,43,0,0.0,-57.14136352,-0.8,-0.6,-739.18,0.26,-0.867,124.5,0:02:46,46.1,2,89.0,327.0,0,2:42:58,12:35:30,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.05,0.0,0.0,0.0,1
22,-0.3,-1.0,223,43,0,0.0,-57.14136352,-0.8,-0.6,-738.74,0.26,-0.867,124.5,0:02:47,46.1,2,89.0,327.0,0,2:42:58,12:35:31,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.14,0.0,0.0,0.0,1
22,-0.3,-0.9,223,43,0,0.0,-57.14136352,0.0,0.2,-739.46,0.26,-0.867,124.5,0:02:48,46.1,2,89.0,327.0,0,2:42:58,12:35:32,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.14,0.0,0.0,0.0,1
22,-0.3,-0.9,223,43,0,0.0,-57.14136352,-0.7,-0.4,-738.83,0.26,-0.867,124.5,0:02:49,46.1,2,89.0,327.0,0,2:42:58,12:35:33,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.21,0.0,0.0,0.0,1
22,-0.3,-0.9,223,43,0,0.0,-57.14136352,-0.7,-0.4,-739.43,0.26,-0.867,124.5,0:02:50,46.1,2,89.0,327.0,0,2:42:58,12:35:34,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.21,0.0,0.0,0.0,1
22,-0.3,-0.9,223,43,0,0.0,-57.14136352,0.1,0.3,-738.88,0.26,-0.867,124.5,0:02:51,46.1,2,89.0,327.0,0,2:42:58,12:35:35,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.3,-0.9,223,43,0,0.0,-57.14136352,0.1,0.3,-738.31,0.26,-0.867,124.5,0:02:52,46.1,2,89.0,327.0,0,2:42:58,12:35:36,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.4,-0.9,223,43,0,0.0,-57.14136352,0.1,0.3,-738.67,0.26,-0.867,124.5,0:02:53,46.1,2,89.0,327.0,0,2:42:58,12:35:37,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.4,-0.9,223,43,0,0.0,-57.14136352,0.1,0.3,-739.46,0.26,-0.867,124.5,0:02:54,46.1,2,89.0,327.0,0,2:42:58,12:35:38,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-738.83,0.26,-0.867,124.5,0:02:55,46.1,2,89.0,327.0,0,2:42:58,12:35:39,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-739.15,0.26,-0.867,124.5,0:02:56,46.1,2,89.0,327.0,0,2:42:58,12:35:40,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-739.73,0.26,-0.867,124.5,0:02:57,46.1,2,89.0,327.0,0,2:42:58,12:35:41,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-740.0,0.26,-0.867,124.5,0:02:58,46.1,2,89.0,327.0,0,2:42:58,12:35:42,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.34,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-739.68,0.26,-0.867,124.5,0:02:59,46.1,2,89.0,327.0,0,2:42:58,12:35:43,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.68,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-739.61,0.26,-0.867,124.5,0:03:00,46.1,2,89.0,327.0,0,2:42:58,12:35:44,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.68,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-739.61,0.26,-0.867,124.5,0:03:01,46.1,2,89.0,327.0,0,2:42:58,12:35:45,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.75,0.0,0.0,0.0,1
22,-0.4,-0.8,223,43,0,0.0,-57.14136352,0.3,0.5,-738.99,0.26,-0.867,124.5,0:03:02,46.1,2,89.0,327.0,0,2:42:58,12:35:46,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.75,0.0,0.0,0.0,1
22,-0.3,-0.8,224,44,1,0.0,-57.14136352,0.3,0.5,-739.2,0.26,-0.867,124.5,0:03:03,46.1,2,89.0,327.0,0,2:42:58,12:35:47,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.75,0.0,0.0,0.0,1
22,-0.3,-0.8,224,44,0,0.0,-57.14136352,0.5,0.8,-739.25,0.26,-0.867,124.5,0:03:04,46.1,2,89.0,327.0,0,2:42:58,12:35:48,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.75,0.0,0.0,0.0,1
22,-0.3,-0.8,224,44,0,0.0,-57.14136352,0.5,0.8,-739.25,0.26,-0.867,124.5,0:03:05,46.1,2,89.0,327.0,0,2:42:58,12:35:49,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.75,0.0,0.0,0.0,1
22,-0.4,-0.8,224,44,0,0.0,-57.14136352,0.2,0.5,-739.57,0.26,-0.867,124.5,0:03:06,46.1,2,89.0,327.0,0,2:42:58,12:35:50,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,0.0,0.0,0.0,1
22,-0.4,-0.8,224,44,0,0.0,-57.14136352,0.5,0.7,-739.57,0.26,-0.867,124.5,0:03:07,46.1,2,89.0,327.0,0,2:42:58,12:35:51,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,1.5,3.5,2.9,1
22,3.1,8.9,249,69,25,0.0,-57.14136352,0.5,0.7,-738.85,0.26,-0.867,124.5,0:03:08,46.1,2,89.0,327.0,56,2:42:58,12:35:52,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,1.5,3.5,2.9,1
22,3.1,8.9,249,69,0,0.0,-57.14136352,-0.1,0.1,-738.69,0.26,-0.867,124.5,0:03:09,46.1,2,89.0,327.0,14,2:42:58,12:35:53,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,1.5,3.5,2.9,1
22,3.8,5.1,192,12,-57,0.0,-57.14136352,-0.1,0.1,-740.02,0.26,-0.867,124.5,0:03:10,46.1,2,89.0,327.0,24,2:42:58,12:35:54,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,1.5,3.5,2.9,1
22,3.8,5.1,192,12,0,0.0,-57.14136352,-1.0,-0.7,-740.02,0.26,-0.867,124.5,0:03:11,46.1,2,89.0,327.0,24,2:42:58,12:35:55,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.0,5.1,4.7,8.5,1
22,3.8,5.1,192,12,0,0.0,-57.14136352,-1.0,-0.7,-740.02,0.26,-0.867,124.5,0:03:12,46.1,2,89.0,327.0,24,2:42:58,12:35:56,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.0,5.1,4.7,8.5,1
22,3.8,5.1,192,12,0,0.0,-57.14136352,-0.5,-0.2,-740.02,0.26,-0.867,124.5,0:03:13,46.1,2,89.0,327.0,24,2:42:58,12:35:57,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.0,5.1,4.7,8.5,1
22,8.7,2.8,105,-75,-87,0.0,-57.14136352,-0.5,-0.2,-740.33,0.26,-0.867,124.5,0:03:14,46.1,2,89.0,327.0,0,2:42:58,12:35:58,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.97,5.1,4.7,8.5,1
22,8.7,2.8,105,-75,0,0.0,-57.14136352,0.7,0.9,-740.33,0.26,-0.867,124.5,0:03:15,46.1,2,89.0,327.0,0,2:42:58,12:35:59,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.97,0.3,0.2,0.3,1
22,6.4,1.3,97,-83,-8,0.0,-57.14136352,-0.2,0.0,-740.05,0.26,-0.867,124.5,0:03:16,46.1,2,89.0,327.0,0,2:42:58,12:36:00,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,0.0,0.0,0.0,1
22,5.6,1.3,94,-86,-3,0.0,-57.14136352,-0.2,0.0,-739.58,0.26,-0.867,124.5,0:03:17,46.1,2,89.0,327.0,0,2:42:58,12:36:01,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,0.0,0.0,0.0,1
22,5.0,1.1,91,-89,-3,0.0,-57.14136352,0.7,1.0,-738.69,0.26,-0.867,124.5,0:03:18,46.1,2,89.0,327.0,0,2:42:58,12:36:02,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.95,0.0,0.0,0.0,1
22,4.4,1.0,89,-91,-2,0.0,-57.14136352,0.7,1.0,-740.87,0.26,-0.867,124.5,0:03:19,46.1,2,89.0,327.0,0,2:42:58,12:36:03,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.97,0.0,0.0,0.0,1
22,4.0,0.8,86,-94,-3,0.0,-57.14136352,0.5,0.8,-739.44,0.26,-0.867,124.5,0:03:20,46.1,2,89.0,327.0,0,2:42:58,12:36:04,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,108.97,0.0,0.0,0.0,1
22,3.6,0.6,84,-96,-2,0.0,-57.14136352,0.5,0.8,-739.34,0.26,-0.867,124.5,0:03:21,46.1,2,89.0,327.0,0,2:42:58,12:36:05,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.02,0.0,0.0,0.0,1
22,3.3,0.4,82,-98,-2,0.0,-57.14136352,0.0,0.2,-739.62,0.26,-0.867,124.5,0:03:22,46.1,2,89.0,327.0,0,2:42:58,12:36:06,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.02,0.0,0.0,0.0,1
22,3.1,0.3,81,-99,-1,0.0,-57.14136352,0.0,0.2,-739.55,0.26,-0.867,124.5,0:03:23,46.1,2,89.0,327.0,0,2:42:58,12:36:07,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.06,0.0,0.0,0.0,1
22,2.6,-0.1,78,-102,-3,0.0,-57.14136352,-0.6,-0.4,-739.13,0.26,-0.867,124.5,0:03:24,46.1,2,89.0,327.0,0,2:42:58,12:36:08,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.06,0.0,0.0,0.0,1
22,2.4,-0.3,76,-104,-2,0.0,-57.14136352,-0.4,-0.2,-739.68,0.26,-0.867,124.5,0:03:25,46.1,2,89.0,327.0,0,2:42:58,12:36:09,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.06,0.0,0.0,0.0,1
22,2.3,-0.4,76,-104,0,0.0,-57.14136352,-0.4,-0.2,-739.5,0.26,-0.867,124.5,0:03:26,46.1,2,89.0,327.0,0,2:42:58,12:36:10,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.13,0.0,0.0,0.0,1
22,2.1,-0.6,75,-105,-1,0.0,-57.14136352,0.1,0.4,-739.53,0.26,-0.867,124.5,0:03:27,46.1,2,89.0,327.0,0,2:42:58,12:36:11,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.13,0.0,0.0,0.0,1
22,2.1,-0.7,74,-106,-1,0.0,-57.14136352,0.1,0.4,-739.32,0.26,-0.867,124.5,0:03:28,46.1,2,89.0,327.0,0,2:42:58,12:36:12,4/5/2022,32.2311907,-110.9456396,12SWA 05121 66063,100.0,100.0,146.3,1,0,-30.0,49.9,-0.1,-5.0,5.0,1.7,1.7,0.1,109.2,0.0,0.0,0.0,1
